sigma,t,N,K,M,q_abs,Q_worst,Q_phase,vertical_tail_upper,K4_norm,tau_norm,rect_norm,C_norm,Cut_exact,V_exact,H_up_qratio,HVec_norm,H_tail,U_current,U_direct_balanced,U_phase_aware,slack_current_Q,slack_direct_Q,slack_phase_Q,slack_current_Qphase,slack_direct_Qphase,slack_phase_Qphase,U_current_over_Q,U_direct_over_Q,U_phase_over_Q,current_pass_Q,direct_pass_Q,phase_pass_Q,current_pass_Qphase,direct_pass_Qphase,phase_pass_Qphase,cos_VVec_minus_K4,cos_tau_minus_K4,cos_rect_minus_K4,cos_C_minus_K4,cos_CutVec_minus_K4,cos_HVec_minus_K4,bottleneck,channel_mode
0.88,26.0,50,3,25,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.15550426049076162627894,0.155164370057240507168394,0.0171959014569796331199782,0.0833998600145761069315948,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.180729728602203963738578,0.113641866960039372000301,0.0955350687792983088347575,-0.123555347212382003089795,-0.0564674855702174113515174,-0.0383606873894763481859738,-0.0929758211579770632725688,-0.0258879595158124715342916,-0.00778116133507140836874807,3.16102639344650635365353,1.9876361439788067543415,1.67094188790480243173122,no,no,no,no,no,no,0.67581875216811722350209,-0.999999583024676986766032,-0.983503732052761291535482,-0.957489476127708766070278,-0.254175051765117816966543,-0.927896442940528051952093,V_exact,zeta_diagnostic
0.88,26.0,50,3,50,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.162231191510494394004603,0.155164370057240507168394,0.0131379811090681156113377,0.0741526685523366018231153,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.160525659870347854035808,0.100336755149888349383181,0.0821891409174751667231498,-0.103351278480525893387025,-0.0431623737600663887343973,-0.0250147595276532060743661,-0.0727717524261209535697988,-0.0125828477056614489171716,0.00556476652675173374285963,2.80765013924443138159578,1.75492506802618498962872,1.43751692488108442486146,no,no,no,no,no,yes,0.688864551395348072829102,-0.999999583024676986766032,-0.975281409441580910123809,-0.957489476127708766070278,-0.734725802375090652078387,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,3,100,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.160256772561528598646772,0.155164370057240507168394,0.00851168929694257003939941,0.0736290244244304808875052,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.154985054147444270003954,0.0951868192098566828756326,0.076890325457411642049369,-0.0978106727576223093551706,-0.0380124378200347222268489,-0.0197159440675896814005854,-0.0672311467032173695379448,-0.00743291176562978240962318,0.0108635819868152584166404,2.71074300027379603501535,1.66485088069184777665511,1.34483878248133462268655,no,no,no,no,no,yes,0.733441280758072771775072,-0.999999583024676986766032,-0.969067587046083880576764,-0.957489476127708766070278,-0.79084095522828464477966,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,3,200,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.155551659716289659558948,0.155164370057240507168394,0.00500042845071389731837303,0.0770342080365487167666684,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.157419447189787959668949,0.0950807419757462460337694,0.0766832782383218209578586,-0.100245065799965999020165,-0.0379063605859242853849858,-0.019508896848499860309075,-0.0696655397455610592029396,-0.00732683453151934556776005,0.0110706292059050795081508,2.75332138911102190104092,1.66299555263176455127074,1.34121745394122943641697,no,no,no,no,no,yes,0.765894526378522656323674,-0.999999583024676986766032,-0.966252188268861740338238,-0.957489476127708766070278,-0.346746325242897538102553,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,4,25,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.156584689992406774688572,0.155164370057240507168394,0.00789875706195863894962217,0.0773562622521736712905815,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.16088010168931879406154,0.0983011248026159421889317,0.0799796676549025839534827,-0.103705720299496833412756,-0.041126743412793981540148,-0.0228052862650806233046991,-0.0731261942450918935955304,-0.0105472173583890417229223,0.00777423978932431651252667,2.81384945107527240343666,1.71932117870041810024943,1.39887246194394965362023,no,no,no,no,no,yes,0.740849599350662816689581,-0.999999583024676986766032,-0.970675063950365672997672,-0.957489476127708766070278,-0.433562210531549699652191,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,4,50,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.163358359118904681163173,0.155164370057240507168394,0.00831661512387955345951749,0.0684001807802130450105334,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.145660106790644457858549,0.0897629013925762304187788,0.0713646651220814437495047,-0.0884857254008224972097649,-0.0325885200027542697699952,-0.014190283732259483100721,-0.0579061993464175573925391,-0.00200899394834932995276945,0.0163892423221454567165047,2.54764639773740522092827,1.569984654150636704738,1.2481930435855245066986,no,no,no,no,no,yes,0.76715283719033232160017,-0.999999583024676986766032,-0.960029336514033160535296,-0.957489476127708766070278,-0.993260550849761926117621,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,4,100,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.161370222086110587192428,0.155164370057240507168394,0.00680399908641612692257144,0.0687183542386896489860945,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.144703040607790824850327,0.088568458813589407857394,0.0700529754677621670446803,-0.0875286592179688642015429,-0.0313940774237674472086103,-0.0128785940779402063958967,-0.0569491331635639243843172,-0.000814551369362507391384556,0.0177009319764647334213291,2.53090697424756913292089,1.54909343416798457550197,1.22525113109895092406068,no,no,no,no,no,yes,0.809631448573950704858469,-0.999999583024676986766032,-0.952255423562147892619176,-0.957489476127708766070278,-0.749179668955382135699694,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,4,200,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.156632418543455883717018,0.155164370057240507168394,0.00472252348028827427614111,0.0727521281962233291708419,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.149664775162454528610254,0.090520757164995235395711,0.071945809815623617973729,-0.0924903937726325679614704,-0.0333463757751732747469274,-0.0147714284258016573249453,-0.0619108677182276281442446,-0.00276684972076833492970163,0.0158080976286032824922804,2.61768945328890737898027,1.58323981763464278709291,1.25835746827041717330557,no,no,no,no,no,yes,0.834219701012290541810612,-0.999999583024676986766032,-0.948787949639707689356466,-0.957489476127708766070278,-0.0090417416322253784443087,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,5,25,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.154956306792022870404524,0.155164370057240507168394,0.00571939062726437616020571,0.0778895835276519961137297,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.159631946042824451563528,0.0966550796434000042226633,0.0782675391169699263704363,-0.102457564653002490914744,-0.0394806982535780435738797,-0.0210931577271479657216527,-0.0718780385985975510975185,-0.00890117219917310375665395,0.00948636832725697409557305,2.79201877068742065097217,1.6905312710669100133726,1.3689267328199359674403,no,no,no,no,no,yes,0.762445810864836552962522,-0.999999583024676986766032,-0.967470290830833671347364,-0.957489476127708766070278,-0.235579607368339015638462,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,5,50,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.161659533980607924812676,0.155164370057240507168394,0.00652681542574958816903186,0.0691758101103522703406101,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.145224602210822179127311,0.0887487310245854904583699,0.0702828184237770629421312,-0.0880502208210002184785277,-0.0315743496347635298095862,-0.0131084370339551022933475,-0.0574706947665952786613019,-0.000994823580358589992360504,0.0174710890204498375238782,2.54002926976442454326607,1.55224645841790106355105,1.22927116507969132541638,no,no,no,no,no,yes,0.790814185886178534288681,-0.999999583024676986766032,-0.956312282404111512723652,-0.957489476127708766070278,-0.923688831432619756574193,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,5,100,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.159692072334049994791748,0.155164370057240507168394,0.00661292167032421830858762,0.06972377730635494742109,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.146267491895246831874855,0.0893828044651627976784056,0.0708175269042179617766252,-0.0890931105054248712260714,-0.032208423075340837029622,-0.0136431455143960011278415,-0.0585135844510199314088456,-0.00162889702093589721239621,0.0169363805400089386893842,2.55826977642271442800976,1.56333662546761720401601,1.23862340409728892186781,no,no,no,no,no,yes,0.830143572683003767979854,-0.999999583024676986766032,-0.948209025417457410909524,-0.957489476127708766070278,-0.431460255725457300786634,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,5,200,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.155003538995883050530737,0.155164370057240507168394,0.00648150810310533686576313,0.0738530089511468362181909,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.153345963309942540465154,0.093380622542735805032682,0.0747692360989368098897906,-0.0961715819201205798163705,-0.0362062411529138443838984,-0.0175948547091148492410069,-0.0655920558657156399991448,-0.00562671509850890456667264,0.0129846713452900905762188,2.68207472616819257044024,1.63325986696830598729395,1.30774018505160496505893,no,no,no,no,no,yes,0.851492009614424361710069,-0.999999583024676986766032,-0.944603999427523345229177,-0.957489476127708766070278,0.331911725579923313459277,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,6,25,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.154252474072149801657551,0.155164370057240507168394,0.00572481781985971173961184,0.078502786807840767888169,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.160708062773089600423008,0.0972737101161841115765088,0.0788774778478450483510225,-0.103533681383267639774224,-0.0400993287263621509277251,-0.0217030964580230877022388,-0.0729541553288626999569985,-0.0095198026719572111104994,0.00887642959638185211498693,2.81084043004090018768361,1.70135133518909454114895,1.37959477532513571302084,no,no,no,no,no,yes,0.765327856015044878475916,-0.999999583024676986766032,-0.967387014357822169616122,-0.957489476127708766070278,-0.114167641790081462274181,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,6,50,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.160925254286863691228252,0.155164370057240507168394,0.00580235961417244124574487,0.0698444540519255445626244,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.14566763864170078201312,0.0886929191545816177570972,0.0702194524604469428586,-0.0884932572518788213643361,-0.0315185377647596571083136,-0.0130450710706249822098163,-0.0579137311974738815471104,-0.000939011710354717291087814,0.0175344549837799576074094,2.54777813245622921778438,1.55127028922031341479725,1.2281628721381711862461,no,no,no,no,no,yes,0.793518947388844506747173,-0.999999583024676986766032,-0.956216057513752032315752,-0.957489476127708766070278,-0.915327756628051777317954,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,6,100,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.158966729119953546034424,0.155164370057240507168394,0.00617110856741946466431077,0.0704097612658106191981054,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.147023447741282462540098,0.0896269753217137158111441,0.0710572261830572877219603,-0.0898490663514605018913139,-0.0324525939318917551623605,-0.0138828447932353270731767,-0.0592695402970555620740881,-0.00187306787748681534513475,0.0166966812611696127440491,2.57149170952735846042741,1.5676072594581475294311,1.24281582862401929077995,no,no,no,no,no,yes,0.832059945581590753587258,-0.999999583024676986766032,-0.948104478062473194831535,-0.957489476127708766070278,-0.348205888504975652035755,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,6,200,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.154299491740885876585294,0.155164370057240507168394,0.0065728213860802795692618,0.0745297835938492075940221,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.154618965524976988075329,0.0941487104684131191120119,0.0755344868248289997501688,-0.0974445841351550274265452,-0.0369743290785911584632282,-0.0183601054350070391013852,-0.0668650580807500876093195,-0.00639480302418621864600249,0.0122194206193979007158406,2.70433998176151437694025,1.6466939944045155053741,1.32112468886765181199367,no,no,no,no,no,yes,0.852906820022018807775391,-0.999999583024676986766032,-0.944495976639951522075511,-0.957489476127708766070278,0.431017684268229076381016,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
0.88,26.0,50,7,25,0.271683715631514525213801,0.0571743813898219606487837,0.0877539074442269004660094,0.00055215578730177177384444,0.0883060632315286722398538,0.0878343295555189490766687,0.154112963324981745426779,0.155164370057240507168394,0.00587586785621992276049135,0.078685255230919003936407,0.00652305274424181597436398,0.00565337748461907130286695,0.0,0.161177713570171172248248,0.0976072285756225586456263,0.0792123612012957174161904,-0.104003332180349211599465,-0.0404328471858005979968427,-0.0220379798114737567674067,-0.0734238061259442717822388,-0.00985332113139565817961694,0.00854154624293118304981902,2.81905478733983508927003,1.70718469011714312315118,1.38545200272856651176961,no,no,no,no,no,yes,0.764845837102152765527319,-0.999999583024676986766032,-0.967602703542032931664312,-0.957489476127708766070278,-0.0939212007208721605856066,-0.927896442940528051952093,quartet_margin_pessimism,zeta_diagnostic
